order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit,return_flag,payment_method,order_status,shipping_cost
ORD075419,2023-01-05,CUST04445,PROD0642,STORE010,2,9916.22,5.92,18658.94,14766.82,3804.36,False,Cash,Completed,87.76
ORD077607,2023-01-05,CUST01485,PROD0627,STORE012,3,7740.38,6.83,21634.91,17824.5,3641.25,False,Credit Card,Completed,169.16
ORD079839,2023-01-05,CUST07396,PROD0697,STORE010,12,10551.49,9.32,114820.82,84483.48,30257.01,False,Credit Card,Completed,80.33
ORD080267,2023-01-05,CUST03873,PROD0087,STORE023,1,5609.17,0.53,5579.38,3941.59,1509.84,False,Credit Card,Completed,127.95
ORD087594,2023-01-05,CUST03384,PROD0456,STORE034,2,4935.28,6.27,9251.66,6916.3,2066.56,False,Cash,Completed,268.8
ORD004179,2023-01-06,CUST02129,PROD0112,STORE018,3,14430.81,13.51,37444.67,34110.6,3318.21,False,Debit Card,Completed,15.86
ORD010727,2023-01-06,CUST06507,PROD0633,STORE026,2,20125.32,4.74,38343.11,29024.44,9286.05,False,UPI,Completed,32.62
ORD012230,2023-01-06,CUST00981,PROD0569,STORE029,2,3218.41,5.35,6092.69,4220.82,1758.01,False,Debit Card,Cancelled,113.86
ORD014104,2023-01-06,CUST04157,PROD0386,STORE017,6,22745.49,6.4,127743.83,98019.18,29508.5,False,Credit Card,Completed,216.15
ORD019373,2023-01-06,CUST03162,PROD0277,STORE034,1,4983.14,6.99,4635.05,4120.96,459.67,False,Debit Card,Completed,54.42
ORD023440,2023-01-06,CUST01342,PROD0453,STORE014,3,34506.58,15.22,87760.48,93069.42,-5358.35,False,Credit Card,Completed,49.41
ORD025884,2023-01-06,CUST00012,PROD0039,STORE012,1,15047.11,5.06,14285.28,11926.76,1986.06,False,Wallet,Completed,372.46
ORD030255,2023-01-06,CUST07459,PROD0547,STORE028,2,34508.37,5.57,65172.14,51035.94,14068.85,False,Debit Card,Completed,67.35
ORD031763,2023-01-06,CUST05364,PROD0249,STORE014,1,3121.98,11.48,2763.66,2702.27,-132.11,False,Debit Card,Completed,193.5
ORD044284,2023-01-06,CUST04097,PROD0475,STORE003,2,9794.19,17.04,16249.8,13026.88,3172.71,False,Credit Card,Completed,50.21
ORD045983,2023-01-06,CUST00133,PROD0057,STORE023,3,3238.64,5.96,9137.13,7985.31,1032.46,False,UPI,Completed,119.36
ORD047192,2023-01-06,CUST02412,PROD0043,STORE010,3,23007.72,18.65,56153.31,42960.75,12682.7,False,UPI,Completed,509.86
ORD049861,2023-01-06,CUST07082,PROD0208,STORE010,1,11417.3,2.0,11189.44,7340.65,3813.83,False,Credit Card,Cancelled,34.96
ORD059819,2023-01-06,CUST02677,PROD0452,STORE026,1,114135.89,2.05,111799.84,90123.45,21624.6,False,Debit Card,Pending,51.79
ORD066998,2023-01-06,CUST04575,PROD0626,STORE022,4,7873.22,8.49,28819.27,20146.28,8642.99,False,UPI,Completed,30.0
ORD067598,2023-01-06,CUST04666,PROD0585,STORE017,6,2025.47,5.56,11476.81,8213.52,3098.42,False,Wallet,Completed,164.87
ORD069332,2023-01-06,CUST00057,PROD0411,STORE022,4,24520.97,5.8,92391.97,79107.32,13142.94,False,UPI,Completed,141.71
ORD069563,2023-01-06,CUST06956,PROD0425,STORE028,5,2653.6,6.31,12430.14,9364.75,2780.31,False,Credit Card,Cancelled,285.08
ORD074849,2023-01-06,CUST02045,PROD0019,STORE018,1,5983.99,7.52,5534.18,4523.32,933.53,False,UPI,Completed,77.33
ORD076156,2023-01-06,CUST03895,PROD0097,STORE028,7,7770.27,6.57,50820.31,42565.95,8120.56,False,Credit Card,Completed,133.8
ORD076179,2023-01-06,CUST03221,PROD0452,STORE009,5,110517.48,9.22,501633.86,450617.25,50986.61,False,Cash,Completed,30.0
ORD076408,2023-01-06,CUST06974,PROD0468,STORE029,3,13843.28,10.61,37121.94,36832.62,124.88,False,UPI,Completed,164.44
ORD079427,2023-01-06,CUST05368,PROD0140,STORE010,5,3990.57,3.42,19271.08,17026.7,2142.7,False,UPI,Completed,101.68
ORD080516,2023-01-06,CUST02154,PROD0329,STORE028,9,508.53,11.62,4044.94,3804.39,149.13,False,Wallet,Completed,91.42
ORD087875,2023-01-06,CUST07325,PROD0510,STORE029,2,10296.72,11.54,18217.28,13838.3,4218.52,False,Wallet,Completed,160.46
ORD000250,2023-01-07,CUST06323,PROD0341,STORE022,1,11770.79,0.71,11687.71,9435.2,2168.44,False,Credit Card,Completed,84.07
ORD006179,2023-01-07,CUST02656,PROD0626,STORE035,3,7893.12,7.85,21820.76,15109.71,6678.08,False,Credit Card,Completed,32.97
ORD013942,2023-01-07,CUST06165,PROD0004,STORE028,2,21297.72,4.83,40539.75,36161.22,4210.27,False,Debit Card,Completed,168.26
ORD017027,2023-01-07,CUST03824,PROD0651,STORE029,2,70725.28,4.92,134488.22,100647.56,33797.06,False,UPI,Completed,43.6
ORD019031,2023-01-07,CUST00910,PROD0571,STORE019,1,857.99,5.24,813.05,653.56,129.49,False,Net Banking,Completed,30.0
ORD020522,2023-01-07,CUST00244,PROD0083,STORE003,1,10016.59,3.73,9642.74,6947.39,2430.15,False,Wallet,Completed,265.2
ORD032984,2023-01-07,CUST01146,PROD0085,STORE012,4,3331.73,2.19,13034.6,10994.72,1928.15,False,Cash,Completed,111.73
ORD042441,2023-01-07,CUST06736,PROD0329,STORE010,5,525.35,8.37,2406.85,2113.55,82.25,False,Debit Card,Completed,211.05
ORD043128,2023-01-07,CUST01715,PROD0749,STORE026,2,7631.9,11.42,13521.43,10749.22,2537.8,False,Cash,Completed,234.41
ORD059265,2023-01-07,CUST06984,PROD0704,STORE012,1,4657.98,6.12,4372.91,3440.51,635.94,False,UPI,Completed,296.46
ORD061291,2023-01-07,CUST04098,PROD0167,STORE019,1,10619.87,12.82,9258.35,9112.99,104.91,False,Wallet,Cancelled,40.45
ORD061981,2023-01-07,CUST00559,PROD0477,STORE019,3,10889.36,6.29,30613.22,26758.26,3786.27,False,Credit Card,Completed,68.69
ORD062842,2023-01-07,CUST00939,PROD0723,STORE019,1,104714.24,15.67,88301.52,69955.72,18315.8,False,Debit Card,Completed,30.0
ORD072171,2023-01-07,CUST02217,PROD0386,STORE018,2,23815.35,7.42,44096.58,32673.06,11227.92,True,Wallet,Returned,195.6
ORD074502,2023-01-07,CUST00835,PROD0617,STORE029,5,1709.25,5.96,8037.05,7543.95,416.32,False,Credit Card,Completed,76.78
ORD075328,2023-01-07,CUST00446,PROD0642,STORE012,2,9572.31,6.21,17954.83,14766.82,3158.01,False,Debit Card,Completed,30.0
ORD082766,2023-01-07,CUST04558,PROD0115,STORE034,5,66764.36,12.09,293464.79,249832.6,43484.15,False,Credit Card,Completed,148.04
ORD088253,2023-01-07,CUST02776,PROD0702,STORE025,2,55871.87,3.05,108335.67,82830.84,25424.33,False,Credit Card,Completed,80.5
ORD088540,2023-01-07,CUST02404,PROD0670,STORE025,2,1891.88,1.34,3732.9,2835.14,700.86,False,Debit Card,Completed,196.9
ORD003362,2023-01-08,CUST02477,PROD0224,STORE010,2,8716.49,13.21,15129.37,11156.86,3928.8,False,UPI,Completed,43.71
ORD003429,2023-01-08,CUST00907,PROD0244,STORE034,5,7092.13,5.26,33593.8,30883.6,2545.09,False,Credit Card,Completed,165.11
ORD008302,2023-01-08,CUST04660,PROD0597,STORE010,3,2248.73,10.01,6070.67,5559.84,480.83,False,Debit Card,Completed,30.0
ORD016288,2023-01-08,CUST00361,PROD0167,STORE030,1,11611.74,6.0,10914.69,9112.99,1688.33,False,UPI,Completed,113.37
ORD023940,2023-01-08,CUST05720,PROD0630,STORE009,3,22318.07,0.63,66533.45,47432.46,19003.11,False,Wallet,Cancelled,97.88
ORD035152,2023-01-08,CUST00770,PROD0142,STORE017,1,588.78,7.3,545.81,431.52,54.82,False,Net Banking,completed ,59.47
ORD089372,2023-01-08,CUST01097,PROD0078,STORE019,2,331.28,4.67,631.6,424.92,-18.99,False,UPI,Completed,225.67
ORD089930,2023-01-08,CUST03659,PROD0413,STORE010,2,37311.4,1.37,73599.26,47187.08,26366.65,False,Wallet,Completed,45.53
ORD000096,2023-01-09,CUST02641,PROD0261,STORE034,2,60825.33,7.5,112527.3,103733.42,8708.69,False,Cash,Completed,85.19
ORD005753,2023-01-09,CUST04817,PROD0099,STORE012,5,13846.81,10.62,61884.06,51342.3,10452.29,False,Credit Card,Completed,89.47
ORD016815,2023-01-09,CUST05964,PROD0280,STORE003,2,62430.74,10.47,111788.65,92770.14,18669.18,False,Wallet,Completed,349.33
ORD018818,2023-01-09,CUST05311,PROD0063,STORE017,1,1109.62,6.46,1037.92,945.95,-65.49,True,UPI,Returned,157.46
ORD028245,2023-01-09,CUST03245,PROD0150,STORE003,2,4000.6,5.12,7591.26,6885.28,596.41,False,UPI,Completed,109.57
ORD030079,2023-01-09,CUST06687,PROD0618,STORE028,4,780.98,8.97,2843.74,2577.04,12.32,False,Debit Card,Completed,254.38
ORD030659,2023-01-09,CUST01920,PROD0630,STORE019,1,22886.79,11.3,20301.64,15810.82,4419.39,False,Debit Card,Completed,71.43
ORD037607,2023-01-09,CUST03888,PROD0702,STORE023,3,53469.87,5.0,152383.23,124246.26,27508.26,False,Debit Card,Completed,628.71
ORD039606,2023-01-09,CUST03193,PROD0597,STORE034,5,2270.72,2.77,11039.04,9266.4,1688.34,False,Cash,Completed,84.3
ORD050767,2023-01-09,CUST05702,PROD0115,STORE014,1,66416.07,2.76,64581.37,49966.52,14237.48,False,Wallet,Completed,377.37
ORD051194,2023-01-09,CUST04282,PROD0652,STORE003,2,2343.32,4.9,4457.12,3254.22,1163.63,False,Credit Card,Completed,39.27
ORD051289,2023-01-09,CUST05659,PROD0725,STORE030,5,81447.49,7.52,376592.89,267432.3,108950.45,False,UPI,Completed,210.14
ORD052127,2023-01-09,CUST05911,PROD0112,STORE035,1,14588.36,7.07,13557.56,11370.2,2174.14,False,UPI,Completed,13.22
ORD056574,2023-01-09,CUST06683,PROD0119,STORE009,1,119511.2,5.48,112960.83,104570.47,8243.72,False,UPI,Completed,146.64
ORD080576,2023-01-09,CUST06323,PROD0020,STORE025,2,4475.37,2.77,8702.7,7127.04,1388.7,False,Debit Card,Completed,186.96
ORD083931,2023-01-09,CUST00097,PROD0655,STORE019,6,19986.34,12.93,104417.97,96390.3,7897.41,False,Net Banking,Completed,130.26
ORD086236,2023-01-09,CUST04106,PROD0402,STORE026,7,5933.03,10.51,37168.27,34333.88,2512.09,False,Credit Card,Completed,322.3
ORD087737,2023-01-09,CUST02235,PROD0571,STORE010,5,849.31,7.65,3921.58,3267.8,620.64,False,Net Banking,Completed,33.14
ORD007363,2023-01-10,CUST06057,PROD0004,STORE035,4,21744.58,4.96,82668.5,72322.44,10228.2,False,Wallet,Completed,117.86
ORD013052,2023-01-10,CUST00943,PROD0058,STORE017,3,71886.34,16.91,179192.93,176230.44,2910.79,False,Debit Card,Completed,51.7
ORD018117,2023-01-10,CUST04469,PROD0280,STORE034,1,61854.53,5.12,58684.85,46385.07,12031.81,False,Cash,Pending,267.97
ORD037722,2023-01-10,CUST04599,PROD0074,STORE028,1,23177.45,2.52,22593.67,17432.41,5130.46,False,Wallet,Completed,30.8
ORD041783,2023-01-10,CUST01992,PROD0349,STORE017,4,57966.59,12.27,203412.1,145165.28,58186.46,False,UPI,Pending,60.36
ORD050840,2023-01-10,CUST03982,PROD0548,STORE025,3,27878.02,7.82,77094.85,50677.05,26328.87,False,UPI,Completed,88.93
ORD067733,2023-01-10,CUST00312,PROD0697,STORE019,2,10575.46,13.44,18308.72,14080.58,4147.39,False,UPI,Completed,80.75
ORD068783,2023-01-10,CUST02488,PROD0706,STORE019,6,17391.49,16.5,87130.11,67745.7,19244.28,False,UPI,Completed,140.13
ORD078248,2023-01-10,CUST05812,PROD0532,STORE035,2,31670.76,7.26,58745.87,56562.8,2031.06,False,Credit Card,Completed,152.01
ORD079239,2023-01-10,CUST05904,PROD0053,STORE018,4,19793.61,5.62,74721.02,55032.68,19374.71,False,UPI,Completed,313.63
ORD085100,2023-01-10,CUST00831,PROD0155,STORE019,1,116171.86,5.53,109743.26,98618.09,11095.17,False,Debit Card,Completed,30.0
ORD085327,2023-01-10,CUST02336,PROD0057,STORE026,1,3187.69,16.8,2652.2,2661.77,-121.92,False,Debit Card,Completed,112.35
ORD088890,2023-01-10,CUST00974,PROD0171,STORE030,2,101982.31,1.6,200705.91,138319.14,62176.39,False,Wallet,Completed,210.38
ORD002105,2023-01-11,CUST04218,PROD0554,STORE022,3,40566.86,18.6,99068.11,82325.82,16712.29,False,Credit Card,Completed,30.0
ORD007575,2023-01-11,CUST00161,PROD0461,STORE025,2,6208.46,11.18,11028.88,8747.72,2211.02,False,Cash,Completed,70.14
ORD024596,2023-01-11,CUST05943,PROD0702,STORE018,1,54547.06,7.31,50560.49,41415.42,9016.52,False,Net Banking,Completed,128.55
ORD040742,2023-01-11,CUST03642,PROD0136,STORE028,3,7769.89,7.86,21477.82,14899.92,6532.65,False,Net Banking,Completed,45.25
ORD046135,2023-01-11,CUST05208,PROD0155,STORE026,11,118964.73,6.66,1221467.39,1084798.99,136121.59,False,Credit Card,Completed,546.81
ORD049487,2023-01-11,CUST00425,PROD0406,STORE029,1,91895.15,8.37,84199.06,56269.27,27691.16,False,Credit Card,Completed,238.63
ORD062001,2023-01-11,CUST03823,PROD0733,STORE026,1,2479.94,13.38,2148.23,2263.81,-289.6,False,Net Banking,Completed,174.02
ORD066042,2023-01-11,CUST02916,PROD0302,STORE023,3,38271.25,11.77,101302.51,92683.71,8514.34,False,UPI,Completed,104.46
ORD070516,2023-01-11,CUST07251,PROD0112,STORE025,4,14403.33,16.63,48031.64,45480.8,2528.33,False,Net Banking,Completed,22.51
ORD075325,2023-01-11,CUST00911,PROD0154,STORE003,4,18123.2,11.12,64434.41,60186.72,4090.25,False,UPI,Completed,157.44
ORD001051,2023-01-12,CUST02832,PROD0353,STORE003,3,1113.36,15.34,2827.87,2786.91,9.78,False,Credit Card,Pending,31.18
ORD001509,2023-01-12,CUST04140,PROD0355,STORE014,3,5589.82,6.93,15607.08,10915.95,4442.64,False,Credit Card,Completed,248.49
ORD012835,2023-01-12,CUST03692,PROD0117,STORE026,7,7010.34,10.79,43777.59,39813.34,3840.64,False,Cash,Completed,123.61
ORD030655,2023-01-12,CUST04946,PROD0178,STORE003,3,273.25,0.6,814.86,497.97,237.84,False,UPI,Completed,79.05
ORD033695,2023-01-12,CUST00755,PROD0127,STORE012,3,13856.6,6.58,38833.91,26740.83,12063.08,False,UPI,Completed,30.0
ORD035330,2023-01-12,CUST05776,PROD0106,STORE034,2,105216.71,7.72,194180.87,133783.34,60334.31,False,Net Banking,Completed,63.22
ORD041904,2023-01-12,CUST07181,PROD0689,STORE029,2,24140.22,0.27,48149.71,40244.0,7875.71,False,Wallet,Completed,30.0
ORD042475,2023-01-12,CUST06873,PROD0119,STORE010,1,124540.09,5.26,117993.88,104570.47,13365.05,False,Credit Card,Completed,58.36
ORD048691,2023-01-12,CUST05072,PROD0308,STORE026,2,3275.32,3.88,6296.78,4609.62,1661.71,False,UPI,Completed,25.45
ORD052082,2023-01-12,CUST05261,PROD0380,STORE018,1,29162.17,9.17,26488.09,24628.28,1822.13,False,Debit Card,Completed,37.68
ORD052292,2023-01-12,CUST04671,PROD0171,STORE014,2,100413.1,15.06,170576.04,138319.14,32186.61,False,UPI,Completed,70.29
ORD058968,2023-01-12,CUST04661,PROD0465,STORE010,3,4767.15,9.91,12883.67,11324.7,1497.34,False,Debit Card,Completed,61.63
ORD076827,2023-01-12,CUST03736,PROD0532,STORE012,3,30860.79,4.44,88472.86,84844.2,3598.66,False,Net Banking,Completed,30.0
ORD080738,2023-01-12,CUST04929,PROD0624,STORE003,2,27987.73,15.08,47531.92,41655.78,5577.13,True,Credit Card,Returned,299.01
ORD083130,2023-01-12,CUST04277,PROD0302,STORE035,2,38751.62,14.41,66333.91,61789.14,4422.63,False,Credit Card,Completed,122.14
ORD084586,2023-01-12,CUST06474,PROD0313,STORE030,5,4413.93,14.98,18764.11,15663.9,3065.29,False,Debit Card,Completed,34.92
ORD084714,2023-01-12,CUST07135,PROD0324,STORE019,4,307.27,7.14,1141.37,1024.68,-284.63,False,Credit Card,Completed,401.32
ORD085253,2023-01-12,CUST01821,PROD0135,STORE009,5,2905.89,0.48,14459.95,9665.1,4676.4,False,Debit Card,Completed,118.45
ORD085992,2023-01-12,CUST00133,PROD0617,STORE026,6,1656.43,4.82,9459.73,9052.74,314.24,False,Credit Card,Completed,92.75
ORD007395,2023-01-13,CUST02184,PROD0705,STORE034,3,3217.82,0.55,9600.48,6096.99,3464.59,False,UPI,Completed,38.9
ORD007596,2023-01-13,CUST05730,PROD0020,STORE025,3,4240.84,6.14,11940.91,10690.56,1220.35,False,Credit Card,Completed,30.0
ORD008978,2023-01-13,CUST00207,PROD0526,STORE019,3,23946.03,9.34,65127.11,47917.71,17098.11,False,UPI,Completed,111.29
ORD010411,2023-01-13,CUST05306,PROD0654,STORE017,5,14346.12,3.31,69353.87,62811.1,6311.74,False,Credit Card,Completed,231.03
ORD013738,2023-01-13,CUST06072,PROD0215,STORE020,4,3299.07,4.45,12608.59,11067.88,1482.18,False,Debit Card,Pending,58.53
ORD017755,2023-01-13,CUST00049,PROD0112,STORE023,2,14178.38,10.98,25242.51,22740.4,2492.04,False,UPI,Completed,10.07
ORD020074,2023-01-13,CUST06596,PROD0108,STORE034,3,3600.45,7.68,9971.63,9239.13,718.74,False,Credit Card,Pending,13.76
ORD021208,2023-01-13,CUST00312,PROD0275,STORE023,2,103787.27,5.16,196872.5,153732.16,43060.59,False,Credit Card,Completed,79.75
ORD029300,2023-01-13,CUST05144,PROD0063,STORE035,2,1086.37,1.32,2144.01,1891.9,30.11,False,UPI,Completed,222.0
ORD040516,2023-01-13,CUST00675,PROD0085,STORE026,1,3347.32,5.69,3156.76,2748.68,264.13,False,Debit Card,Completed,143.95
